-0.147626, 0.050833, -0.008559, 0.773997, -0.093561, 0.000000, 0.000000, 0.000000
-0.390146, 0.046925, -0.020184, 1.773929, -0.095334, 0.024269, -0.000074, -0.006347
-0.235091, -0.015501, -0.030635, 1.999940, -0.052956, 0.131045, -0.004643, -0.033849
-0.006459, -0.010392, -0.065378, 1.999970, -0.032199, 0.311677, -0.019019, -0.066022
0.367977, -0.072470, -0.080247, 1.999965, 0.008688, 0.630906, -0.050316, -0.099954
0.597650, -0.101872, -0.103892, 1.999973, 0.044844, 0.916547, -0.080948, -0.103759
1.303340, -0.132086, -0.076606, 1.683430, 0.051017, 1.262613, -0.109692, -0.069857
1.756703, -0.134192, -0.027900, 1.482711, 0.021567, 1.571831, -0.121691, -0.025392
2.215376, -0.109965, 0.016139, 1.042366, -0.008867, 1.913084, -0.121404, 0.008008
2.400673, -0.112696, 0.016858, 1.240571, -0.010822, 2.130332, -0.119886, 0.006155
2.605630, -0.080900, 0.004077, 1.497736, -0.021042, 2.311575, -0.119975, 0.000627
2.893388, -0.082582, -0.019257, 1.703209, -0.011186, 2.572863, -0.123310, -0.013903
3.155716, -0.140853, -0.025173, 1.833772, 0.035375, 2.859132, -0.130238, -0.024549
3.408858, -0.130793, -0.018451, 1.920751, 0.040410, 3.144759, -0.134057, -0.006331
3.704408, -0.119524, 0.015217, 1.811691, 0.011161, 3.457707, -0.127825, 0.028178
4.090445, -0.074351, 0.027359, 1.745062, -0.011973, 3.812091, -0.112120, 0.047716
4.359867, -0.053693, 0.027122, 1.737361, -0.030600, 4.161724, -0.096416, 0.041329
4.738975, -0.086590, 0.017073, 1.622406, -0.016507, 4.455213, -0.088551, 0.020056
5.059568, -0.061179, 0.003065, 1.701756, -0.011655, 4.822330, -0.087625, -0.003101
5.396867, -0.079989, -0.035747, 1.700957, 0.015470, 5.154160, -0.092232, -0.016689
5.683101, -0.097019, -0.026599, 1.775963, 0.023026, 5.504505, -0.096168, -0.006558
6.005618, -0.061370, 0.005177, 1.672820, -0.021063, 5.814685, -0.094024, 0.012594
6.332263, -0.070967, 0.011156, 1.748362, -0.026752, 6.130709, -0.090902, 0.004565
6.699691, -0.072220, -0.038914, 1.762955, -0.013521, 6.466252, -0.094760, -0.018561
7.056515, -0.109569, -0.032364, 1.815099, 0.016259, 6.869385, -0.108502, -0.039884
7.383949, -0.109680, -0.038569, 1.730085, 0.042975, 7.132824, -0.118450, -0.034869
7.689644, -0.133259, -0.023525, 1.602661, 0.075362, 7.464166, -0.122970, -0.001479
8.083445, -0.092736, 0.048568, 1.488383, 0.071105, 7.809459, -0.108514, 0.063754
8.387182, -0.038998, 0.111275, 1.355342, 0.063707, 8.119888, -0.072410, 0.130520
8.632038, 0.021777, 0.172178, 1.162236, 0.082321, 8.377356, -0.026647, 0.181614
8.883888, 0.113207, 0.242172, 0.930063, 0.089854, 8.594450, 0.025114, 0.234528
9.048258, 0.192795, 0.297917, 0.780169, 0.110380, 8.778133, 0.081237, 0.288028
9.182431, 0.260488, 0.333852, 0.889746, 0.187542, 8.941040, 0.143013, 0.344794
9.313907, 0.320412, 0.404500, 1.127216, 0.319295, 9.075600, 0.208104, 0.419987
9.463655, 0.443333, 0.546370, 1.327478, 0.399918, 9.217464, 0.306257, 0.565157
9.550214, 0.579245, 0.750559, 1.421727, 0.399963, 9.348532, 0.446365, 0.778103
9.601570, 0.830526, 0.997398, 1.390105, 0.331339, 9.457826, 0.639984, 1.036840
9.606566, 1.076551, 1.233090, 1.379358, 0.190677, 9.527469, 0.886471, 1.297831
9.576952, 1.304702, 1.428071, 1.321399, 0.034892, 9.550066, 1.135551, 1.475210
9.542737, 1.620382, 1.529109, 1.331727, -0.040756, 9.556207, 1.410652, 1.540386
9.562136, 1.908647, 1.523392, 1.434995, -0.039848, 9.565892, 1.668293, 1.525499
9.571980, 2.182930, 1.490283, 1.551261, -0.015102, 9.585526, 1.936746, 1.494593
9.611901, 2.409352, 1.479236, 1.642903, 0.009389, 9.611771, 2.217665, 1.477355
9.656362, 2.724471, 1.475386, 1.640700, 0.029291, 9.640158, 2.521470, 1.480226
9.656204, 3.007234, 1.486304, 1.782674, 0.022545, 9.661914, 2.811470, 1.501351
9.664154, 3.293663, 1.524947, 1.893342, 0.001143, 9.677899, 3.122880, 1.524116
9.707619, 3.649570, 1.530774, 1.839720, 0.008414, 9.691112, 3.456425, 1.531075
9.703467, 4.034076, 1.535310, 1.673830, 0.019575, 9.704089, 3.821879, 1.538133
9.707827, 4.375233, 1.536876, 1.743697, 0.020340, 9.711300, 4.156802, 1.555027
9.723675, 4.707817, 1.562485, 1.591051, 0.023648, 9.711997, 4.477666, 1.574004
9.698190, 5.038064, 1.586315, 1.449947, -0.012161, 9.705679, 4.784880, 1.597447
9.673324, 5.359054, 1.584174, 1.556941, -0.038101, 9.696825, 5.105598, 1.595191
9.668511, 5.627847, 1.555926, 1.574365, -0.054484, 9.695716, 5.393106, 1.568159
9.694588, 5.892936, 1.536663, 1.495698, -0.026363, 9.705953, 5.675383, 1.526469
9.700843, 6.209566, 1.505763, 1.354016, -0.000324, 9.726092, 5.959966, 1.497062
9.771692, 6.445547, 1.487140, 1.427883, 0.063744, 9.749449, 6.247766, 1.490834
9.759943, 6.753939, 1.516331, 1.435313, 0.093963, 9.763199, 6.524930, 1.531215
9.766513, 7.035661, 1.577363, 1.317523, 0.104137, 9.759190, 6.785311, 1.595675
9.730259, 7.294494, 1.631163, 1.214243, 0.104857, 9.735364, 7.037355, 1.672492
9.674085, 7.549929, 1.740610, 1.234136, 0.128398, 9.689868, 7.290981, 1.753314
9.537255, 7.798659, 1.855690, 1.058776, 0.105234, 9.620387, 7.540771, 1.848622
9.467776, 7.906150, 1.897999, 1.066845, 0.124432, 9.554589, 7.719252, 1.913183
9.353834, 8.163174, 1.982192, 0.850976, 0.144485, 9.466859, 7.913219, 1.989057
9.243090, 8.314718, 2.066581, 0.853204, 0.197188, 9.389547, 8.051716, 2.057020
9.152132, 8.419709, 2.143707, 1.082706, 0.309347, 9.286198, 8.200189, 2.147461
9.024349, 8.524583, 2.258465, 1.292416, 0.388154, 9.160300, 8.332455, 2.299806
8.879012, 8.572892, 2.418941, 1.464079, 0.378106, 9.009695, 8.435081, 2.497415
8.587372, 8.647458, 2.734197, 1.306156, 0.246283, 8.771229, 8.524360, 2.780397
8.371646, 8.614722, 2.940614, 1.345540, 0.119393, 8.534020, 8.561050, 2.978127
8.092219, 8.591388, 3.078021, 1.357069, 0.014020, 8.285209, 8.571298, 3.093340
7.849361, 8.576227, 3.123718, 1.418911, -0.028949, 8.045982, 8.572337, 3.128890
7.594063, 8.568951, 3.116012, 1.582283, -0.027915, 7.783764, 8.577535, 3.116761
7.252436, 8.582616, 3.091509, 1.750349, -0.008368, 7.521650, 8.589256, 3.094878
6.980030, 8.606236, 3.076436, 1.782114, 0.016927, 7.196815, 8.609196, 3.079360
6.670464, 8.634224, 3.086677, 1.826932, 0.026321, 6.849910, 8.628866, 3.089994
6.356513, 8.630554, 3.107465, 1.798437, 0.014716, 6.521951, 8.640437, 3.113254
5.942874, 8.634251, 3.118904, 1.626660, 0.012605, 6.183479, 8.645730, 3.130539
5.711223, 8.625085, 3.139655, 1.714710, -0.009250, 5.881039, 8.646348, -3.140425
5.391200, 8.637989, -3.136566, 1.675796, -0.004485, 5.549459, 8.646084, 3.139755
5.049228, 8.628704, 3.128518, 1.678458, 0.006313, 5.216835, 8.648126, 3.134323
4.759462, 8.630802, 3.132237, 1.770316, 0.007693, 4.877857, 8.649939, 3.138015
4.331825, 8.633612, -3.137685, 1.639532, 0.004623, 4.502279, 8.649372, -3.137614
4.021845, 8.641812, -3.128396, 1.619759, 0.004760, 4.212267, 8.647216, -3.133121
3.679072, 8.633275, -3.121992, 1.518998, -0.003408, 3.831340, 8.642592, -3.128258
3.381208, 8.628835, -3.124830, 1.435873, -0.006181, 3.568787, 8.639346, -3.130055
3.151637, 8.628520, -3.127554, 1.540026, -0.002715, 3.268837, 8.636905, -3.134474
2.793567, 8.606396, -3.137945, 1.475491, -0.004290, 3.001759, 8.635762, -3.137385
2.532591, 8.595149, 3.138872, 1.428117, -0.005058, 2.695861, 8.635194, -3.140295
2.270298, 8.587631, 3.129819, 1.666003, -0.004191, 2.411044, 8.635901, 3.138373
1.993433, 8.593776, 3.117992, 1.730638, 0.005241, 2.143128, 8.637707, 3.134345
1.715196, 8.595131, 3.124451, 1.939672, 0.005359, 1.839447, 8.639191, 3.137882
1.378511, 8.592258, 3.137592, 1.851395, -0.002997, 1.463124, 8.639093, -3.139700
1.016392, 8.604960, -3.137102, 1.810168, 0.000733, 1.134513, 8.638135, -3.138512
0.647121, 8.599001, -3.141056, 1.672857, 0.001141, 0.791457, 8.637225, -3.139059
0.304166, 8.599037, 3.141432, 1.696373, 0.000970, 0.435435, 8.636616, -3.139624
-0.013965, 8.604482, -3.137627, 1.682256, -0.002211, 0.110544, 8.635741, -3.138618
-0.339412, 8.605064, -3.140407, 1.702651, -0.002909, -0.213939, 8.635109, -3.140244
-0.671557, 8.595931, 3.138165, 1.548126, -0.008145, -0.528883, 8.635477, 3.139285
-0.927212, 8.588095, 3.123685, 1.690287, -0.005068, -0.850618, 8.637496, 3.133453
-1.230306, 8.615904, 3.117802, 1.810198, 0.012872, -1.180183, 8.641567, 3.128187
-1.525642, 8.623064, 3.122625, 1.882055, 0.020286, -1.517495, 8.644561, 3.136713
-1.943963, 8.627266, -3.125133, 1.774450, -0.005921, -1.868257, 8.641712, -3.126676
-2.204033, 8.635029, -3.118098, 1.951771, -0.007253, -2.180459, 8.636430, -3.125875
-2.602612, 8.629124, -3.122642, 1.600306, -0.005600, -2.578742, 8.631948, -3.133007
-2.980870, 8.611254, -3.132762, 1.523187, -0.005096, -2.890041, 8.630513, -3.138822
-3.199306, 8.586169, 3.136814, 1.594195, -0.010338, -3.171990, 8.630820, 3.140095
-3.544879, 8.589409, 3.125685, 1.657652, -0.006829, -3.492468, 8.632814, 3.133029
-3.812075, 8.624651, 3.115242, 1.723731, 0.017932, -3.817640, 8.637382, 3.126576
-4.214775, 8.626028, 3.117484, 1.713060, 0.013999, -4.124075, 8.640632, 3.134816
-4.494718, 8.616363, -3.141060, 1.773955, -0.009775, -4.478283, 8.639993, -3.135926
-4.842109, 8.619264, -3.139501, 1.805952, -0.010704, -4.775558, 8.638394, -3.138400
-5.296304, 8.606735, 3.119665, 1.645371, -0.002016, -5.152708, 8.640047, 3.133495
-5.673675, 8.623038, 3.111586, 1.511458, 0.014221, -5.459106, 8.643837, 3.128376
-5.945184, 8.637451, 3.123745, 1.605620, 0.026498, -5.746969, 8.645626, 3.138521
-6.329900, 8.649649, -3.126615, 1.374173, 0.017174, -6.051615, 8.641772, -3.123529
-6.621179, 8.642328, -3.110727, 1.495192, 0.014451, -6.342026, 8.632350, -3.106868
-6.877590, 8.598587, -3.095403, 1.616574, -0.011672, -6.582718, 8.621776, -3.097109
-7.144741, 8.588364, -3.093284, 1.735980, -0.020124, -6.902352, 8.607186, -3.099290
-7.442718, 8.585783, -3.117586, 1.815901, -0.020286, -7.177799, 8.598532, -3.113192
-7.787479, 8.578903, -3.125311, 1.740355, -0.018095, -7.502498, 8.593939, -3.131972
-8.060871, 8.540091, 3.139698, 1.743764, -0.033850, -7.824421, 8.595037, 3.133534
-8.376083, 8.595936, 3.110736, 1.730341, 0.010819, -8.196958, 8.605118, 3.103351
-8.752651, 8.605438, 3.096677, 1.599958, 0.023815, -8.525374, 8.619013, 3.102044
-9.078139, 8.638619, 3.113251, 1.625579, 0.027160, -8.865585, 8.627550, 3.123242
-9.403649, 8.631017, 3.127790, 1.575340, 0.017290, -9.199480, 8.627351, -3.133872
-9.780341, 8.626331, -3.127417, 1.470350, -0.003672, -9.453001, 8.622242, -3.118899
-10.058961, 8.619651, -3.123550, 1.544725, -0.006325, -9.752211, 8.613796, -3.114263
-10.295398, 8.618016, -3.122480, 1.623262, -0.005351, -10.098017, 8.605748, -3.119859
-10.558895, 8.607006, -3.123015, 1.975607, 0.001038, -10.382935, 8.600481, -3.123902
-10.920232, 8.601244, -3.127172, 1.957843, 0.017199, -10.714052, 8.594891, -3.124317
-11.229612, 8.605934, -3.138675, 1.979920, 0.030549, -11.038978, 8.587260, -3.113684
-11.613938, 8.551439, -3.100721, 1.766527, 0.042011, -11.428521, 8.569231, -3.083662
-12.028988, 8.526956, -3.063959, 1.488161, 0.063626, -11.782040, 8.539123, -3.041725
-12.315874, 8.490467, -3.019857, 1.307238, 0.090853, -12.054442, 8.501935, -2.993354
-12.584491, 8.386889, -2.928398, 1.234057, 0.095914, -12.293086, 8.452685, -2.932482
-12.817357, 8.278207, -2.850266, 0.847649, 0.065345, -12.527085, 8.386201, -2.862595
-12.920758, 8.208775, -2.827733, 0.962152, 0.119484, -12.691763, 8.329981, -2.822978
-13.144533, 8.132480, -2.755983, 0.975997, 0.195971, -12.859644, 8.261602, -2.766916
-13.235210, 8.051978, -2.685506, 1.098035, 0.285367, -13.003015, 8.185877, -2.681860
-13.383128, 7.943621, -2.589781, 1.346906, 0.399914, -13.161738, 8.069552, -2.532519
-13.497179, 7.738140, -2.360426, 1.434853, 0.399127, -13.310886, 7.894374, -2.285585
-13.550442, 7.515878, -2.116027, 1.322461, 0.275945, -13.395394, 7.722421, -2.062559
-13.527621, 7.212836, -1.829978, 1.225324, 0.113512, -13.460862, 7.438871, -1.784601
-13.509976, 6.903416, -1.685502, 1.201668, 0.007005, -13.480940, 7.199051, -1.666205
-13.484555, 6.619635, -1.651187, 1.303146, -0.026184, -13.496194, 6.956713, -1.641874
-13.524031, 6.461687, -1.662287, 1.513048, -0.012804, -13.512154, 6.754672, -1.651594
-13.532336, 6.202468, -1.672328, 1.623204, 0.006181, -13.538794, 6.473780, -1.665321
-13.592567, 5.891976, -1.666339, 1.603085, 0.039087, -13.564382, 6.203635, -1.663556
-13.592335, 5.640163, -1.648053, 1.706718, 0.029070, -13.586724, 5.897024, -1.635598
-13.602559, 5.352568, -1.602177, 1.777301, 0.006423, -13.599775, 5.586773, -1.607479
-13.594323, 4.998486, -1.598762, 1.783015, -0.010170, -13.607865, 5.276429, -1.596005
-13.600071, 4.666946, -1.603877, 1.764080, -0.003849, -13.617865, 4.919567, -1.601812
-13.643699, 4.381890, -1.609340, 1.596868, 0.022879, -13.629828, 4.580245, -1.607195
-13.640916, 4.126600, -1.609373, 1.685070, 0.020956, -13.638396, 4.283943, -1.594771
-13.644676, 3.833040, -1.594411, 1.706986, 0.008581, -13.641236, 3.972531, -1.575189
-13.642152, 3.425620, -1.563744, 1.672972, -0.012007, -13.639894, 3.643800, -1.564582
-13.617656, 3.121797, -1.571285, 1.731899, -0.032708, -13.638517, 3.290926, -1.570530
-13.627761, 2.792954, -1.609472, 1.602978, -0.007436, -13.644300, 2.954161, -1.597272
-13.641851, 2.485447, -1.627124, 1.577641, 0.007458, -13.654702, 2.687362, -1.611317
-13.658872, 2.121235, -1.614685, 1.509545, 0.041146, -13.667933, 2.366776, -1.610490
-13.669808, 1.807211, -1.610858, 1.624374, 0.090119, -13.673870, 2.028794, -1.577710
-13.681450, 1.494288, -1.561842, 1.450401, 0.119991, -13.662474, 1.737862, -1.515244
-13.603796, 1.232678, -1.461856, 1.442473, 0.099857, -13.628071, 1.473670, -1.426123
-13.510674, 0.931771, -1.353697, 1.220711, 0.097891, -13.563870, 1.189002, -1.335496
-13.405984, 0.689924, -1.265463, 1.013367, 0.094956, -13.483565, 0.935884, -1.255468
-13.300264, 0.532978, -1.215859, 0.963814, 0.123554, -13.417331, 0.769124, -1.202703
-13.208927, 0.351154, -1.137372, 0.853016, 0.153172, -13.335003, 0.597215, -1.136125
-13.107488, 0.215243, -1.063623, 0.955406, 0.226283, -13.241338, 0.439333, -1.055098
-12.973058, 0.087970, -0.960157, 1.208376, 0.329000, -13.131293, 0.296608, -0.942503
-12.830530, -0.015447, -0.799025, 1.414200, 0.377930, -13.015344, 0.188032, -0.800461
-12.653662, -0.077969, -0.588711, 1.478895, 0.317201, -12.814960, 0.067749, -0.553895
-12.410496, -0.088598, -0.367153, 1.478464, 0.187985, -12.587287, -0.005592, -0.320875
-12.166832, -0.088949, -0.177625, 1.450130, 0.072572, -12.318996, -0.044722, -0.142548
-11.885594, -0.059336, -0.078690, 1.490549, -0.014842, -12.050118, -0.059767, -0.057674
-11.548310, -0.048159, -0.052244, 1.547378, -0.037026, -11.782321, -0.070702, -0.047669
-11.311645, -0.082638, -0.069452, 1.569463, -0.005492, -11.520522, -0.087667, -0.069405
-11.005811, -0.099889, -0.091373, 1.651079, 0.018889, -11.184246, -0.116240, -0.084702
-10.706287, -0.123500, -0.084744, 1.561069, 0.031553, -10.900245, -0.138318, -0.073851
-10.420443, -0.149214, -0.062249, 1.731376, 0.037814, -10.579496, -0.156227, -0.048841
-10.086181, -0.169721, -0.024750, 1.713730, 0.025867, -10.246914, -0.163843, -0.013742
-9.720640, -0.159095, 0.010777, 1.625617, 0.002221, -9.923673, -0.161963, 0.011928
-9.362327, -0.129280, 0.015025, 1.511675, -0.012813, -9.634657, -0.156424, 0.019515
-9.099180, -0.127948, 0.019514, 1.467954, -0.017287, -9.340768, -0.151853, 0.012911
-8.798511, -0.150476, 0.002038, 1.608830, 0.005884, -9.013682, -0.151552, -0.003137
-8.496305, -0.127176, -0.015767, 1.653653, 0.007131, -8.721299, -0.153086, -0.003568
-8.148386, -0.111366, -0.009214, 1.721425, -0.000037, -8.382727, -0.152704, 0.002883
-7.939645, -0.117906, 0.002110, 1.839666, -0.009891, -8.115100, -0.151361, 0.004954
-7.664963, -0.119794, -0.001640, 1.835118, -0.009243, -7.803170, -0.150837, -0.000696
-7.347187, -0.112926, -0.026964, 1.933829, -0.001552, -7.423139, -0.153893, -0.011349
-6.897656, -0.150086, -0.030902, 1.890053, 0.019324, -7.070618, -0.159033, -0.015296
-6.674094, -0.147054, -0.012911, 1.915904, 0.018016, -6.702095, -0.162448, -0.003574
-6.207256, -0.148333, 0.016746, 1.543085, -0.001286, -6.320671, -0.159029, 0.016256
-5.822806, -0.118893, 0.014993, 1.410559, -0.015226, -6.007975, -0.153086, 0.019885
-5.491826, -0.133824, 0.020923, 1.466607, -0.012801, -5.742674, -0.149236, 0.012274
-5.297205, -0.149774, 0.011927, 1.576789, 0.004885, -5.469860, -0.148426, 0.001663
-4.966325, -0.129650, 0.004264, 1.595793, 0.002415, -5.166592, -0.148266, 0.002159
-4.592947, -0.126725, 0.008250, 1.625256, -0.006165, -4.866282, -0.146880, 0.004934
-4.308530, -0.123191, 0.005134, 1.606278, -0.005188, -4.568155, -0.145979, 0.001673
-4.035252, -0.108229, -0.004424, 1.700813, -0.008791, -4.285281, -0.146484, -0.002447
-3.685327, -0.111454, -0.020112, 1.690410, -0.002520, -3.909376, -0.149766, -0.011623
-3.360993, -0.147544, -0.029320, 1.635214, 0.024046, -3.592154, -0.154540, -0.015589
-2.995173, -0.128181, -0.006215, 1.590074, 0.014141, -3.314384, -0.156618, -0.002807
-2.682522, -0.144204, 0.018947, 1.423196, -0.002450, -2.951202, -0.152699, 0.014984
-2.417238, -0.144668, 0.023066, 1.583712, -0.005750, -2.697918, -0.148134, 0.017884
-2.177668, -0.144507, 0.023794, 1.727259, -0.008055, -2.384486, -0.143306, 0.014261
-1.891363, -0.133496, 0.016786, 1.703967, -0.009748, -2.108585, -0.141054, 0.006978
-1.548978, -0.109467, 0.002385, 1.440795, -0.014990, -1.810476, -0.140771, -0.000928
-1.151337, -0.122626, -0.027910, 1.126054, -0.001092, -1.467477, -0.144458, -0.014594
-0.937622, -0.146580, -0.030510, 1.003806, 0.017408, -1.276486, -0.147948, -0.017652
-0.739450, -0.136825, -0.023205, 0.945392, 0.012008, -1.034693, -0.150490, -0.009218
-0.580631, -0.114785, -0.006724, 0.940722, -0.006246, -0.861479, -0.150498, -0.002342
-0.423660, -0.106001, -0.007092, 0.915606, -0.008737, -0.664930, -0.150974, -0.003515
-0.259128, -0.111946, -0.017308, 1.306191, -0.029226, -0.484198, -0.152594, -0.007921
-0.034103, -0.152243, -0.027758, 1.427651, -0.000076, -0.307500, -0.156778, -0.019891
0.205613, -0.175774, -0.027555, 1.404168, 0.016727, -0.076188, -0.163653, -0.026701
0.463286, -0.178339, -0.030739, 1.435382, 0.022887, 0.165188, -0.168452, -0.018296
